Stunden,Neutor (gesamt),FR stadteinwärts,FR stadtauswärts,Temperatur (°C),Windstärke (km/h),Wetter
11/17/2016 10:00,901,564,337,9,17,wolkig
11/17/2016 11:00,1047,530,517,10,22,wolkig
11/17/2016 12:00,946,505,441,11,20,wolkig
11/17/2016 13:00,1175,591,584,11,24,wolkig
11/17/2016 14:00,903,508,395,10,22,wolkig
11/17/2016 15:00,1147,546,601,10,17,teilweise bewölkt
11/17/2016 16:00,999,544,455,9,20,wolkig
11/17/2016 17:00,1236,645,591,9,19,wolkig
11/17/2016 18:00,1023,536,487,11,26,Regen
11/17/2016 19:00,868,396,472,10,28,Regen
11/17/2016 20:00,545,254,291,10,24,Regen
11/17/2016 21:00,430,186,244,11,20,wolkig
11/17/2016 22:00,334,124,210,12,22,wolkig
11/17/2016 23:00,244,95,149,11,22,wolkig
11/18/2016 0:00,138,43,95,11,19,Regen
11/18/2016 1:00,96,24,72,8,24,Regen
11/18/2016 2:00,47,13,34,8,7,Regen
11/18/2016 3:00,36,9,27,7,9,Regen
11/18/2016 4:00,57,11,46,7,4,Regen
11/18/2016 5:00,47,25,22,6,19,Regen
11/18/2016 6:00,143,93,50,6,13,teilweise bewölkt
11/18/2016 7:00,690,407,283,5,17,wolkig
11/18/2016 8:00,935,544,391,5,15,teilweise bewölkt
11/18/2016 9:00,870,458,412,6,19,teilweise bewölkt
11/18/2016 10:00,819,561,258,8,20,wolkig
11/18/2016 11:00,799,460,339,9,22,wolkig
11/18/2016 12:00,812,465,347,8,22,teilweise bewölkt
11/18/2016 13:00,1033,501,532,9,28,teilweise bewölkt
11/18/2016 14:00,858,470,388,9,26,teilweise bewölkt
11/18/2016 15:00,879,471,408,8,28,teilweise bewölkt
11/18/2016 16:00,741,426,315,7,20,teilweise bewölkt
11/18/2016 17:00,834,420,414,6,11,Klarer Himmel
11/18/2016 18:00,654,297,357,6,9,Regen
11/18/2016 19:00,594,340,254,5,19,teilweise bewölkt
11/18/2016 20:00,469,251,218,6,30,wolkig
11/18/2016 21:00,350,200,150,6,19,wolkig
11/18/2016 22:00,305,126,179,6,17,wolkig
11/18/2016 23:00,292,112,180,5,9,teilweise bewölkt
11/19/2016 0:00,242,78,164,6,9,wolkig
11/19/2016 1:00,192,56,136,4,9,teilweise bewölkt
11/19/2016 2:00,188,32,156,4,13,teilweise bewölkt
11/19/2016 3:00,113,26,87,4,13,teilweise bewölkt
11/19/2016 4:00,76,19,57,4,11,teilweise bewölkt
11/19/2016 5:00,48,18,30,4,11,teilweise bewölkt
11/19/2016 6:00,47,38,9,5,15,wolkig
11/19/2016 7:00,114,95,19,5,15,wolkig
11/19/2016 8:00,225,146,79,6,7,wolkig
11/19/2016 9:00,375,272,103,6,13,wolkig
11/19/2016 10:00,368,273,95,7,15,Regen
11/19/2016 11:00,408,258,150,6,17,Regen
11/19/2016 12:00,468,270,198,7,19,teilweise bewölkt
11/19/2016 13:00,549,309,240,7,22,teilweise bewölkt
11/19/2016 14:00,521,253,268,7,26,teilweise bewölkt
11/19/2016 15:00,516,284,232,7,17,teilweise bewölkt
11/19/2016 16:00,477,228,249,6,11,
11/19/2016 17:00,482,211,271,6,11,Klarer Himmel
11/19/2016 18:00,510,241,269,5,7,Klarer Himmel
11/19/2016 19:00,384,202,182,5,11,Klarer Himmel
11/19/2016 20:00,347,166,181,5,9,teilweise bewölkt
11/19/2016 21:00,290,149,141,4,9,teilweise bewölkt
11/19/2016 22:00,235,90,145,5,11,wolkig
11/19/2016 23:00,253,87,166,5,13,wolkig
11/20/2016 0:00,238,121,117,5,15,Klarer Himmel
11/20/2016 1:00,225,85,140,4,11,Klarer Himmel
11/20/2016 2:00,147,46,101,4,13,Klarer Himmel
11/20/2016 3:00,125,25,100,5,11,Klarer Himmel
11/20/2016 4:00,88,26,62,5,13,Klarer Himmel
11/20/2016 5:00,84,13,71,5,13,Klarer Himmel
11/20/2016 6:00,43,28,15,5,17,Klarer Himmel
11/20/2016 7:00,31,17,14,6,22,Klarer Himmel
11/20/2016 8:00,65,51,14,7,24,wolkig
11/20/2016 9:00,136,96,40,7,22,Regen
11/20/2016 10:00,149,102,47,7,17,wolkig
11/20/2016 11:00,181,107,74,10,30,teilweise bewölkt
11/20/2016 12:00,224,122,102,11,30,wolkig
11/20/2016 13:00,272,149,123,13,32,wolkig
11/20/2016 14:00,271,137,134,14,35,Klarer Himmel
11/20/2016 15:00,277,142,135,14,30,Klarer Himmel
11/20/2016 16:00,314,141,173,14,35,Klarer Himmel
11/20/2016 17:00,290,105,185,14,28,wolkig
11/20/2016 18:00,344,172,172,12,26,wolkig
11/20/2016 19:00,312,149,163,12,26,teilweise bewölkt
11/20/2016 20:00,222,81,141,12,19,wolkig
11/20/2016 21:00,162,51,111,11,7,teilweise bewölkt
11/20/2016 22:00,153,45,108,12,11,wolkig
11/20/2016 23:00,90,31,59,11,13,Regen
11/21/2016 0:00,44,16,28,10,6,Regen
11/21/2016 1:00,25,10,15,10,6,teilweise bewölkt
11/21/2016 2:00,8,7,1,10,7,wolkig
11/21/2016 3:00,10,5,5,10,11,wolkig
11/21/2016 4:00,19,14,5,10,11,wolkig
11/21/2016 5:00,51,34,17,11,11,Regen
11/21/2016 6:00,183,126,57,12,11,wolkig
11/21/2016 7:00,842,529,313,12,11,wolkig
11/21/2016 8:00,1103,640,463,12,13,Regen
11/21/2016 9:00,925,487,438,13,17,Regen
11/21/2016 10:00,831,523,308,12,13,Regen
11/21/2016 11:00,796,376,420,13,20,Regen
11/21/2016 12:00,769,429,340,12,9,Regen
11/21/2016 13:00,965,483,482,12,6,Regen
11/21/2016 14:00,838,473,365,13,11,Regen
11/21/2016 15:00,1178,567,611,13,9,Regen
11/21/2016 16:00,1100,604,496,13,11,wolkig
11/21/2016 17:00,1507,702,805,13,11,Klarer Himmel
11/21/2016 18:00,1086,581,505,12,7,Klarer Himmel
11/21/2016 19:00,1022,454,568,12,9,Klarer Himmel
11/21/2016 20:00,703,242,461,12,7,wolkig
11/21/2016 21:00,440,151,289,13,7,wolkig
11/21/2016 22:00,356,103,253,13,11,wolkig
11/21/2016 23:00,213,54,159,14,22,Klarer Himmel
11/22/2016 0:00,113,41,72,14,20,Klarer Himmel
11/22/2016 1:00,39,14,25,14,22,Klarer Himmel
11/22/2016 2:00,14,5,9,13,17,Klarer Himmel
11/22/2016 3:00,7,4,3,13,22,Klarer Himmel
11/22/2016 4:00,19,13,6,13,15,Klarer Himmel
11/22/2016 5:00,42,29,13,12,13,Klarer Himmel
11/22/2016 6:00,186,125,61,11,9,Klarer Himmel
11/22/2016 7:00,941,507,434,10,9,Klarer Himmel
11/22/2016 8:00,1380,860,520,11,9,Klarer Himmel
11/22/2016 9:00,1265,578,687,12,9,Klarer Himmel
11/22/2016 10:00,903,586,317,12,11,Klarer Himmel
11/22/2016 11:00,1110,581,529,13,11,Klarer Himmel
11/22/2016 12:00,1123,684,439,14,13,Klarer Himmel
11/22/2016 13:00,1196,600,596,14,13,Klarer Himmel
11/22/2016 14:00,1036,582,454,13,11,Klarer Himmel
11/22/2016 15:00,1420,702,718,12,7,Klarer Himmel
11/22/2016 16:00,1302,690,612,12,7,Klarer Himmel
11/22/2016 17:00,1392,638,754,11,6,Klarer Himmel
11/22/2016 18:00,1159,575,584,11,6,Klarer Himmel
11/22/2016 19:00,1065,470,595,11,4,Regen
11/22/2016 20:00,737,263,474,10,4,Regen
11/22/2016 21:00,394,129,265,9,7,Regen
11/22/2016 22:00,532,136,396,9,7,Klarer Himmel
11/22/2016 23:00,276,67,209,9,4,wolkig
11/23/2016 0:00,165,43,122,9,2,wolkig
11/23/2016 1:00,83,42,41,8,2,
11/23/2016 2:00,66,47,19,9,2,wolkig
11/23/2016 3:00,64,55,9,9,0,wolkig
11/23/2016 4:00,32,27,5,8,2,wolkig
11/23/2016 5:00,47,31,16,9,0,wolkig
11/23/2016 6:00,190,129,61,8,0,teilweise bewölkt
11/23/2016 7:00,921,504,417,7,0,Nebel
11/23/2016 8:00,1179,791,388,7,0,Nebel
11/23/2016 9:00,1064,549,515,7,2,Nebel
11/23/2016 10:00,925,579,346,9,2,Klarer Himmel
11/23/2016 11:00,1012,576,436,10,4,Klarer Himmel
11/23/2016 12:00,1026,637,389,12,7,Klarer Himmel
11/23/2016 13:00,1197,609,588,12,6,Klarer Himmel
11/23/2016 14:00,1048,553,495,12,4,Klarer Himmel
11/23/2016 15:00,1267,663,604,11,9,Klarer Himmel
11/23/2016 16:00,1253,640,613,9,6,Klarer Himmel
11/23/2016 17:00,1394,726,668,9,6,Klarer Himmel
11/23/2016 18:00,1234,603,631,9,4,Klarer Himmel
11/23/2016 19:00,1115,480,635,8,7,Klarer Himmel
11/23/2016 20:00,813,274,539,9,9,Klarer Himmel
11/23/2016 21:00,546,192,354,9,9,Klarer Himmel
11/23/2016 22:00,485,142,343,9,7,Klarer Himmel
11/23/2016 23:00,318,91,227,8,11,Klarer Himmel
11/24/2016 0:00,237,107,130,8,11,Klarer Himmel
11/24/2016 1:00,137,40,97,8,11,Klarer Himmel
11/24/2016 2:00,94,13,81,8,9,Klarer Himmel
11/24/2016 3:00,58,15,43,8,17,Klarer Himmel
11/24/2016 4:00,55,17,38,7,17,Klarer Himmel
11/24/2016 5:00,48,28,20,8,13,wolkig
11/24/2016 6:00,168,109,59,8,20,wolkig
11/24/2016 7:00,885,484,401,7,19,wolkig
11/24/2016 8:00,1212,705,507,7,17,wolkig
11/24/2016 9:00,1161,658,503,7,17,wolkig
11/24/2016 10:00,963,620,343,7,17,wolkig
11/24/2016 11:00,1183,541,642,7,15,wolkig
11/24/2016 12:00,928,508,420,7,13,wolkig
11/24/2016 13:00,1246,653,593,7,19,wolkig
11/24/2016 14:00,1002,547,455,7,22,wolkig
11/24/2016 15:00,1320,650,670,7,20,Klarer Himmel
11/24/2016 16:00,1282,725,557,6,17,Klarer Himmel
11/24/2016 17:00,1466,759,707,6,19,Klarer Himmel
11/24/2016 18:00,1034,502,532,5,13,Klarer Himmel
11/24/2016 19:00,977,405,572,5,11,Klarer Himmel
11/24/2016 20:00,588,193,395,5,13,teilweise bewölkt
11/24/2016 21:00,444,155,289,4,15,Klarer Himmel
11/24/2016 22:00,375,112,263,4,9,Klarer Himmel
11/24/2016 23:00,287,137,150,3,17,Klarer Himmel
11/25/2016 0:00,220,116,104,3,11,Klarer Himmel
11/25/2016 1:00,107,32,75,2,7,Klarer Himmel
11/25/2016 2:00,99,20,79,2,9,Klarer Himmel
11/25/2016 3:00,76,6,70,1,9,teilweise bewölkt
11/25/2016 4:00,45,11,34,1,13,teilweise bewölkt
11/25/2016 5:00,39,19,20,1,11,
11/25/2016 6:00,144,89,55,1,11,Klarer Himmel
11/25/2016 7:00,719,397,322,2,6,Klarer Himmel
11/25/2016 8:00,1065,630,435,2,9,Klarer Himmel
11/25/2016 9:00,924,466,458,3,13,Klarer Himmel
11/25/2016 10:00,838,555,283,4,13,Klarer Himmel
11/25/2016 11:00,911,515,396,6,11,Klarer Himmel
11/25/2016 12:00,808,481,327,7,13,Klarer Himmel
11/25/2016 13:00,1096,571,525,6,17,Klarer Himmel
11/25/2016 14:00,932,483,449,6,15,Klarer Himmel
11/25/2016 15:00,1049,535,514,4,11,Klarer Himmel
11/25/2016 16:00,893,492,401,2,11,Klarer Himmel
11/25/2016 17:00,802,378,424,1,7,Klarer Himmel
11/25/2016 18:00,804,389,415,1,6,Klarer Himmel
11/25/2016 19:00,658,301,357,0,11,Klarer Himmel
11/25/2016 20:00,554,218,336,0,6,
11/25/2016 21:00,458,150,308,0,6,
11/25/2016 22:00,278,76,202,-1,7,
11/25/2016 23:00,287,77,210,0,6,
11/26/2016 0:00,254,86,168,-1,2,
11/26/2016 1:00,189,66,123,-2,4,Nebel
11/26/2016 2:00,162,61,101,-2,2,
11/26/2016 3:00,126,50,76,-3,6,Nebel
11/26/2016 4:00,51,24,27,-3,6,Nebel
11/26/2016 5:00,57,20,37,-3,4,Nebel
11/26/2016 6:00,46,28,18,-4,0,Nebel
11/26/2016 7:00,92,67,25,-3,2,Nebel
11/26/2016 8:00,200,139,61,-3,4,Nebel
11/26/2016 9:00,370,269,101,-3,2,Nebel
11/26/2016 10:00,443,309,134,-1,2,wolkig
11/26/2016 11:00,450,283,167,-1,9,Nebel
11/26/2016 12:00,556,342,214,-1,4,Nebel
11/26/2016 13:00,564,308,256,-1,6,Nebel
11/26/2016 14:00,504,245,259,-1,6,Nebel
11/26/2016 15:00,492,236,256,-1,6,Nebel
11/26/2016 16:00,449,224,225,-1,4,Nebel
11/26/2016 17:00,463,188,275,-1,2,Nebel
11/26/2016 18:00,495,250,245,-2,4,Nebel
11/26/2016 19:00,404,188,216,-2,4,Nebel
11/26/2016 20:00,354,142,212,-2,4,Nebel
11/26/2016 21:00,300,150,150,-1,0,wolkig
11/26/2016 22:00,179,63,116,-1,4,wolkig
11/26/2016 23:00,209,63,146,-1,4,wolkig
11/27/2016 0:00,197,62,135,0,2,Regen
11/27/2016 1:00,191,56,135,0,2,wolkig
11/27/2016 2:00,144,37,107,0,0,Regen
11/27/2016 3:00,96,11,85,1,0,wolkig
11/27/2016 4:00,60,9,51,1,4,wolkig
11/27/2016 5:00,47,10,37,2,0,Nebel
11/27/2016 6:00,28,12,16,2,4,wolkig
11/27/2016 7:00,34,16,18,4,7,wolkig
11/27/2016 8:00,62,49,13,4,9,wolkig
11/27/2016 9:00,195,158,37,5,11,wolkig
11/27/2016 10:00,227,164,63,6,9,wolkig
11/27/2016 11:00,241,125,116,7,9,wolkig
11/27/2016 12:00,274,143,131,8,9,wolkig
11/27/2016 13:00,310,173,137,8,9,wolkig
11/27/2016 14:00,346,207,139,9,7,wolkig
11/27/2016 15:00,393,236,157,7,6,wolkig
11/27/2016 16:00,407,200,207,4,0,Nebel
11/27/2016 17:00,438,249,189,3,0,Nebel
11/27/2016 18:00,390,191,199,1,0,Nebel
11/27/2016 19:00,334,100,234,0,0,Nebel
11/27/2016 20:00,316,77,239,-1,6,Nebel
11/27/2016 21:00,184,53,131,0,11,Klarer Himmel
11/27/2016 22:00,161,31,130,1,11,Klarer Himmel
11/27/2016 23:00,83,15,68,0,6,Klarer Himmel
11/28/2016 0:00,33,10,23,-1,6,Nebel
11/28/2016 1:00,21,7,14,-2,2,Nebel
11/28/2016 2:00,11,3,8,-3,4,Nebel
11/28/2016 3:00,7,4,3,-5,7,Nebel
11/28/2016 4:00,11,7,4,-3,2,Nebel
11/28/2016 5:00,42,23,19,-5,6,Nebel
11/28/2016 6:00,148,98,50,-5,4,Nebel
11/28/2016 7:00,793,471,322,-4,2,Klarer Himmel
11/28/2016 8:00,1077,651,426,-5,7,Klarer Himmel
11/28/2016 9:00,972,469,503,-1,7,Klarer Himmel
11/28/2016 10:00,818,494,324,1,11,Klarer Himmel
11/28/2016 11:00,941,420,521,2,13,Klarer Himmel
11/28/2016 12:00,920,528,392,3,13,Klarer Himmel
11/28/2016 13:00,1082,517,565,3,7,teilweise bewölkt
11/28/2016 14:00,886,491,395,3,9,Klarer Himmel
11/28/2016 15:00,1433,786,647,2,7,Klarer Himmel
11/28/2016 16:00,1218,595,623,0,6,Klarer Himmel
11/28/2016 17:00,1311,590,721,-2,2,Klarer Himmel
11/28/2016 18:00,1087,575,512,-3,2,Klarer Himmel
11/28/2016 19:00,971,339,632,-4,2,Klarer Himmel
11/28/2016 20:00,582,183,399,-4,2,Klarer Himmel
11/28/2016 21:00,430,135,295,-5,2,Nebel
11/28/2016 22:00,534,119,415,-4,6,Nebel
11/28/2016 23:00,153,55,98,-5,6,Nebel
11/29/2016 0:00,77,26,51,-5,0,Nebel
11/29/2016 1:00,43,12,31,-5,0,Nebel
11/29/2016 2:00,8,5,3,-6,2,Nebel
11/29/2016 3:00,1,0,1,-7,0,Nebel
11/29/2016 4:00,17,7,10,-7,2,Nebel
11/29/2016 5:00,41,21,20,-7,2,Nebel
11/29/2016 6:00,158,106,52,-7,0,Nebel
11/29/2016 7:00,797,396,401,-7,0,Nebel
11/29/2016 8:00,1232,699,533,-7,0,
11/29/2016 9:00,1174,526,648,-5,2,
11/29/2016 10:00,922,557,365,-2,2,Klarer Himmel
11/29/2016 11:00,1053,533,520,0,4,Klarer Himmel
11/29/2016 12:00,1044,623,421,1,4,Klarer Himmel
11/29/2016 13:00,1199,548,651,1,6,Klarer Himmel
11/29/2016 14:00,977,555,422,2,4,Klarer Himmel
11/29/2016 15:00,1296,629,667,0,2,Klarer Himmel
11/29/2016 16:00,1163,608,555,-3,2,Nebel
11/29/2016 17:00,1299,594,705,-3,0,Nebel
11/29/2016 18:00,1170,622,548,-4,6,Nebel
11/29/2016 19:00,978,429,549,-5,4,Nebel
11/29/2016 20:00,619,184,435,-6,2,Nebel
11/29/2016 21:00,410,111,299,-6,4,Nebel
11/29/2016 22:00,456,105,351,-6,6,Klarer Himmel
11/29/2016 23:00,220,53,167,-7,2,Klarer Himmel
11/30/2016 0:00,95,20,75,-7,2,Klarer Himmel
11/30/2016 1:00,49,5,44,-7,0,Klarer Himmel
11/30/2016 2:00,34,4,30,-8,7,Klarer Himmel
11/30/2016 3:00,14,8,6,-8,2,Klarer Himmel
11/30/2016 4:00,16,10,6,-7,4,Klarer Himmel
11/30/2016 5:00,38,20,18,-7,4,Klarer Himmel
11/30/2016 6:00,158,104,54,-6,2,Klarer Himmel
11/30/2016 7:00,750,399,351,-7,2,Klarer Himmel
11/30/2016 8:00,1099,618,481,-7,4,Klarer Himmel
11/30/2016 9:00,957,462,495,-4,4,wolkig
11/30/2016 10:00,830,486,344,-2,7,wolkig
11/30/2016 11:00,962,517,445,0,11,wolkig
11/30/2016 12:00,900,559,341,2,13,wolkig
11/30/2016 13:00,1055,529,526,2,15,wolkig
11/30/2016 14:00,918,514,404,2,19,wolkig
11/30/2016 15:00,1087,546,541,2,17,wolkig
11/30/2016 16:00,1111,584,527,3,19,wolkig
11/30/2016 17:00,1269,622,647,3,17,wolkig
11/30/2016 18:00,1069,505,564,4,17,wolkig
11/30/2016 19:00,999,423,576,3,17,wolkig
11/30/2016 20:00,699,250,449,4,17,wolkig
11/30/2016 21:00,527,186,341,4,19,wolkig
11/30/2016 22:00,431,159,272,4,15,wolkig
11/30/2016 23:00,279,94,185,4,19,wolkig
12/1/2016 0:00,226,76,150,4,17,wolkig
12/1/2016 1:00,121,29,92,4,17,wolkig
12/1/2016 2:00,95,8,87,4,22,wolkig
12/1/2016 3:00,59,6,53,4,20,wolkig
12/1/2016 4:00,36,11,25,4,17,wolkig
12/1/2016 5:00,52,26,26,4,17,wolkig
12/1/2016 6:00,137,97,40,4,19,wolkig
12/1/2016 7:00,697,389,308,5,20,wolkig
12/1/2016 8:00,1178,685,493,5,20,wolkig
12/1/2016 9:00,1023,561,462,5,20,wolkig
12/1/2016 10:00,858,555,303,5,20,wolkig
12/1/2016 11:00,980,469,511,6,24,wolkig
12/1/2016 12:00,908,488,420,6,26,wolkig
12/1/2016 13:00,1121,545,576,6,28,wolkig
12/1/2016 14:00,998,503,495,7,24,wolkig
12/1/2016 15:00,1235,600,635,7,22,wolkig
12/1/2016 16:00,1074,581,493,7,22,wolkig
12/1/2016 17:00,1302,615,687,7,22,wolkig
12/1/2016 18:00,1147,623,524,8,24,wolkig
12/1/2016 19:00,917,355,562,8,24,wolkig
12/1/2016 20:00,680,246,434,8,28,wolkig
12/1/2016 21:00,460,177,283,8,20,wolkig
12/1/2016 22:00,399,140,259,8,19,wolkig
12/1/2016 23:00,240,66,174,9,22,wolkig
12/2/2016 0:00,161,63,98,8,19,wolkig
12/2/2016 1:00,100,22,78,8,19,Regen
12/2/2016 2:00,56,8,48,8,20,Regen
12/2/2016 3:00,70,14,56,8,19,Regen
12/2/2016 4:00,50,10,40,7,17,wolkig
12/2/2016 5:00,59,22,37,8,17,Regen
12/2/2016 6:00,130,93,37,8,17,Regen
12/2/2016 7:00,634,359,275,7,9,wolkig
12/2/2016 8:00,968,555,413,8,9,wolkig
12/2/2016 9:00,888,428,460,7,11,teilweise bewölkt
12/2/2016 10:00,804,514,290,8,9,teilweise bewölkt
12/2/2016 11:00,824,489,335,8,11,teilweise bewölkt
12/2/2016 12:00,968,613,355,8,15,teilweise bewölkt
12/2/2016 13:00,1033,539,494,8,13,teilweise bewölkt
12/2/2016 14:00,852,455,397,7,13,teilweise bewölkt
12/2/2016 15:00,866,488,378,7,11,Klarer Himmel
12/2/2016 16:00,781,386,395,4,2,Klarer Himmel
12/2/2016 17:00,805,394,411,2,0,Klarer Himmel
12/2/2016 18:00,777,397,380,1,0,Klarer Himmel
12/2/2016 19:00,646,301,345,0,0,Nebel
12/2/2016 20:00,566,219,347,-1,0,Nebel
12/2/2016 21:00,495,148,347,-2,0,Nebel
12/2/2016 22:00,384,125,259,-2,0,Nebel
12/2/2016 23:00,329,83,246,-3,0,Nebel
12/3/2016 0:00,268,71,197,-2,2,Nebel
12/3/2016 1:00,282,93,189,-3,2,Nebel
12/3/2016 2:00,188,68,120,-3,2,
12/3/2016 3:00,183,98,85,-2,4,wolkig
12/3/2016 4:00,90,54,36,-3,0,wolkig
12/3/2016 5:00,66,39,27,-3,4,Nebel
12/3/2016 6:00,42,26,16,-3,2,Nebel
12/3/2016 7:00,90,79,11,-2,4,Nebel
12/3/2016 8:00,238,186,52,-2,2,wolkig
12/3/2016 9:00,357,236,121,-1,4,wolkig
12/3/2016 10:00,390,276,114,0,6,wolkig
12/3/2016 11:00,499,326,173,0,4,wolkig
12/3/2016 12:00,519,339,180,1,4,wolkig
12/3/2016 13:00,533,283,250,2,2,teilweise bewölkt
12/3/2016 14:00,552,292,260,3,4,teilweise bewölkt
12/3/2016 15:00,591,305,286,2,4,teilweise bewölkt
12/3/2016 16:00,522,255,267,0,2,Nebel
12/3/2016 17:00,508,237,271,-2,0,Nebel
12/3/2016 18:00,493,222,271,-2,0,Nebel
12/3/2016 19:00,440,215,225,-3,0,Nebel
12/3/2016 20:00,390,143,247,-3,0,Nebel
12/3/2016 21:00,347,99,248,-4,4,Nebel
12/3/2016 22:00,258,63,195,-4,0,Nebel
12/3/2016 23:00,245,58,187,-4,0,Nebel
12/4/2016 0:00,207,82,125,-5,4,Nebel
12/4/2016 1:00,194,58,136,-5,4,Nebel
12/4/2016 2:00,151,51,100,-4,2,Nebel
12/4/2016 3:00,114,33,81,-5,2,Nebel
12/4/2016 4:00,65,18,47,-6,4,Nebel
12/4/2016 5:00,46,7,39,-5,6,Nebel
12/4/2016 6:00,30,16,14,-6,4,Nebel
12/4/2016 7:00,31,16,15,-6,2,Nebel
12/4/2016 8:00,69,44,25,-6,2,Klarer Himmel
12/4/2016 9:00,173,125,48,-3,0,Klarer Himmel
12/4/2016 10:00,259,176,83,-1,0,Klarer Himmel
12/4/2016 11:00,251,148,103,1,4,Klarer Himmel
12/4/2016 12:00,284,171,113,3,4,Klarer Himmel
12/4/2016 13:00,310,172,138,5,6,Klarer Himmel
12/4/2016 14:00,409,225,184,5,4,Klarer Himmel
12/4/2016 15:00,425,223,202,4,4,Klarer Himmel
12/4/2016 16:00,375,170,205,0,6,Klarer Himmel
12/4/2016 17:00,404,166,238,-2,4,Klarer Himmel
12/4/2016 18:00,389,157,232,-2,6,Klarer Himmel
12/4/2016 19:00,322,110,212,-2,6,Klarer Himmel
12/4/2016 20:00,236,69,167,0,4,Klarer Himmel
12/4/2016 21:00,163,51,112,-1,4,Klarer Himmel
12/4/2016 22:00,181,47,134,-2,6,Klarer Himmel
12/4/2016 23:00,91,31,60,-4,2,Klarer Himmel
12/5/2016 0:00,39,9,30,-4,4,Klarer Himmel
12/5/2016 1:00,33,13,20,-4,4,Klarer Himmel
12/5/2016 2:00,6,1,5,-4,2,Klarer Himmel
12/5/2016 3:00,4,1,3,-4,4,Klarer Himmel
12/5/2016 4:00,10,5,5,-5,2,Klarer Himmel
12/5/2016 5:00,45,24,21,-6,4,Klarer Himmel
12/5/2016 6:00,154,105,49,-7,2,Klarer Himmel
12/5/2016 7:00,668,396,272,-6,0,Klarer Himmel
12/5/2016 8:00,1072,622,450,-7,2,Klarer Himmel
12/5/2016 9:00,885,434,451,-4,0,Klarer Himmel
12/5/2016 10:00,835,514,321,0,0,Klarer Himmel
12/5/2016 11:00,921,419,502,2,4,Klarer Himmel
12/5/2016 12:00,821,441,380,4,0,Klarer Himmel
12/5/2016 13:00,1029,528,501,4,2,Klarer Himmel
12/5/2016 14:00,907,499,408,5,0,Klarer Himmel
12/5/2016 15:00,1225,591,634,4,0,Klarer Himmel
12/5/2016 16:00,1077,600,477,-1,0,Klarer Himmel
12/5/2016 17:00,1348,556,792,-3,0,Klarer Himmel
12/5/2016 18:00,1125,530,595,-4,0,Klarer Himmel
12/5/2016 19:00,952,349,603,-4,2,Klarer Himmel
12/5/2016 20:00,635,196,439,-5,0,Klarer Himmel
12/5/2016 21:00,435,138,297,-6,0,Klarer Himmel
12/5/2016 22:00,376,104,272,-6,0,Nebel
12/5/2016 23:00,188,65,123,-7,0,Nebel
12/6/2016 0:00,72,11,61,-7,2,Nebel
12/6/2016 1:00,56,12,44,-7,0,Nebel
12/6/2016 2:00,14,5,9,-7,4,Nebel
12/6/2016 3:00,8,0,8,-7,0,Klarer Himmel
12/6/2016 4:00,10,6,4,-7,2,Klarer Himmel
12/6/2016 5:00,48,23,25,-7,4,Klarer Himmel
12/6/2016 6:00,142,96,46,-7,0,Klarer Himmel
12/6/2016 7:00,756,368,388,-7,2,Klarer Himmel
12/6/2016 8:00,1214,708,506,-6,4,Klarer Himmel
12/6/2016 9:00,1114,466,648,-3,4,Klarer Himmel
12/6/2016 10:00,916,564,352,-1,4,Klarer Himmel
12/6/2016 11:00,1009,479,530,1,6,Klarer Himmel
12/6/2016 12:00,1064,635,429,2,6,Klarer Himmel
12/6/2016 13:00,1166,533,633,3,6,Klarer Himmel
12/6/2016 14:00,975,532,443,3,4,Klarer Himmel
12/6/2016 15:00,1271,664,607,2,2,Klarer Himmel
12/6/2016 16:00,1125,607,518,0,4,Klarer Himmel
12/6/2016 17:00,1317,565,752,0,6,Klarer Himmel
12/6/2016 18:00,1084,521,563,0,6,Klarer Himmel
12/6/2016 19:00,989,395,594,-1,6,Klarer Himmel
12/6/2016 20:00,652,200,452,-2,2,Klarer Himmel
12/6/2016 21:00,511,128,383,-1,6,Klarer Himmel
12/6/2016 22:00,469,136,333,-2,7,Klarer Himmel
12/6/2016 23:00,223,43,180,-1,6,Klarer Himmel
12/7/2016 0:00,102,28,74,-2,6,Klarer Himmel
12/7/2016 1:00,71,27,44,-2,6,Klarer Himmel
12/7/2016 2:00,21,10,11,-2,6,Klarer Himmel
12/7/2016 3:00,16,3,13,-2,6,Klarer Himmel
12/7/2016 4:00,19,8,11,-2,7,Klarer Himmel
12/7/2016 5:00,40,27,13,-1,7,Klarer Himmel
12/7/2016 6:00,162,114,48,-1,7,Klarer Himmel
12/7/2016 7:00,738,395,343,-1,9,Klarer Himmel
12/7/2016 8:00,1185,702,483,-1,7,Klarer Himmel
12/7/2016 9:00,937,462,475,0,7,wolkig
12/7/2016 10:00,874,534,340,1,9,Klarer Himmel
12/7/2016 11:00,943,494,449,3,9,Klarer Himmel
12/7/2016 12:00,953,538,415,4,11,Klarer Himmel
12/7/2016 13:00,1146,587,559,6,6,Klarer Himmel
12/7/2016 14:00,926,481,445,7,9,Klarer Himmel
12/7/2016 15:00,1145,551,594,7,9,Klarer Himmel
12/7/2016 16:00,1015,560,455,7,9,Klarer Himmel
12/7/2016 17:00,1288,624,664,7,9,Klarer Himmel
12/7/2016 18:00,1113,590,523,7,9,Klarer Himmel
12/7/2016 19:00,1037,468,569,8,11,Klarer Himmel
12/7/2016 20:00,784,284,500,8,11,Klarer Himmel
