vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,igo,ago,t,sv,lv,anzahl_beteiligte,fg,rf,helm,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,kennz_01,2,kennz_02,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,urs_02,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,02_alter_in_jahren,bemerkungen,kinder,18_24,senioren
Wolbecker Straße,Mondstraße / Parkplatz E-Center,mo,6/1/2015,12:28,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,hdh,,623,,14,,,,,,49,,,,,
Schloßplatz,Parkplatz,mo,6/1/2015,9:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,mh,,703,,36,,,,,,65,,,,,
Wilhelm-Klemm-Straße,k.v. Orleans-Ring,fr,5/15/2015,7:50,2,,,,,1,,2,,,,,,1,1,,,,21,st,12,ms,,710,,36,,,,,,38,55,,,,
Unckelstraße,,mo,5/4/2015,6:30,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,701,,49,,,,,,87,,,,,
Graelstraße,34,do,5/14/2015,15:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,re,,799,,49,,,,,,F,,,,,
Raesfeldstraße,14,mo,4/20/2015,17:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,b,,799,,49,,,,,,F,,,,,
Von-Stauffenberg-Straße,47,sa,5/9/2015,18:40,5,X,,,,,,2,,,,,,,2,,,,21,,21,w,,703,,49,,,,,,F,,,,,
Breul,23,di,5/26/2015,13:20,3,,,,,,1,2,,1,j,,,,1,,,,21,ms,71,,,341,,37,,,,,,26,54,,,,
Amelsbürener Straße,Nimrodweg,so,5/3/2015,12:10,3,,,,,,1,2,,1,j,,,,1,,,,21,pi,71,,,342,,28,,,,,,41,66,,,,
Roxeler Straße,Albert-Schweitzer-Straße,mo,5/4/2015,16:55,3,,,,,,1,2,,2,n/n,,,,,,,,71,,71,,,323,,10,,,37,,,33,84,,,,
Antoniuskirchplatz,10,sa,5/30/2015,13:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
In der Weede,155,di,5/26/2015,18:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,799,,49,,,,,,F,,,,,
Hansestraße,Fuggerstraße,mo,5/18/2015,8:45,3,X,,,,,1,2,,,,,,,1,1,,,40,coe,21,ms,,322,,28,,,,,,31,38,,,,
Von-Esmarch-Straße,20,mo,5/4/2015,12:00,2,,,,,1,,2,,,,,,1,1,,,,21,ham,12,ms,,722,,36,,,,,,35,62,,,,
Hittorfstraße,1,mo,5/4/2015,16:30,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,572,,36,,,,,,71,,,,,
Friedrich-Ebert-Straße,17 /Parkplatz,do,5/28/2015,18:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Haus Uhlenkotten,34,di,5/5/2015,15:20,5,X,,,,,,2,,,,,,,2,,,,21,st,21,ms,,701,,49,,,,,1,58,,,,,
Hansaring,Dortmunder Straße,di,5/5/2015,17:30,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,224,,35,,,,,,29,38,,,,
Hülsebrockstraße,61,mi,5/6/2015,16:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,coe,,501,,14,,,,,,32,,,,,
Gartenstraße,194,mo,6/1/2015,7:10,5,X,,,,,,2,,,,,,,1,,,1,92,,21,coe,,703,,49,,,,,,F,,,,,
Idenbrockplatz,22,mo,6/1/2015,14:20,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ah,,703,,49,,,,,,F,,,,,
Willingrott,91,fr,5/29/2015,21:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Burgwall,19,do,5/14/2015,23:35,5,X,,,,,,3,,,,,,,3,,,,21,ms,21,ms,,502,,14,,,,2/3,,36,,,,,
Vorholtweg,,fr,5/15/2015,10:58,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,84,,,,,
Bismarckallee,11,mi,5/13/2015,12:30,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,341,,37,,,,,,29,52,,,,
Schneidemühler Straße,23,sa,5/30/2015,17:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Fiffi-Gerritzen-Weg,1,fr,4/24/2015,16:45,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,71,,,,,
Aegidiistraße,1,sa,5/23/2015,14:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Erphostraße,47,di,6/2/2015,18:50,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ne,,799,,49,,,,1,,F,,,,,
Adolf-Wentrup-Weg,20,do,4/23/2015,11:00,5,X,,,,,,2,,1,n,,,,1,,,,21,,71,,,699,,49,,,,,,F,,,,,
Adenauerallee,Höhe Haltestelle Aegidiitor,fr,4/24/2015,21:35,3,,,,,,1,2,,,,,,1,1,,,,21,lh,11,re,,721,,36,,,,2/3,,18,19,,,,
Von-Schonebeck-Ring,32e,mo,4/27/2015,18:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Siemensstraße,Ausfahrt ARAL-Tankstelle,mo,5/11/2015,8:45,3,,,,,,1,2,,1,n,,,,1,,,,21,e,71,,,323,,37,,,,,,53,82,,,,
Hohenzollernring,72 / Parkhaus,mi,4/29/2015,11:55,5,X,,,,,,2,,,,,,,2,,,,21,os,21,dn,,703,,36,,,,,,61,51,,,,
Marktallee,81,do,5/7/2015,15:10,5,X,,,,,,1,,,,,,,1,,,,21,lh,,,,799,,49,,,,,1,30,,,,,
Albersloher Weg,419 / Parkplatz,so,5/31/2015,13:45,5,,o,,,,,2,,,,,,,2,,,,21,m,21,un,,581,,45,,,,,,80,,,,,
Heumannsweg,Kaldenhoferweg,mo,6/1/2015,9:25,5,,o,,,,,1,,,,,,,1,,,,21,waf,,,,753,,0,,87,,,1,48,,,,,
B 51,L 551,mo,6/1/2015,16:40,5,,m,,,,,2,,,,,,,1,1,,,44,NL,21,so,,641,,26,,,,,,58,,,,,
Weseler Straße,535 / Parkplatz,mo,6/1/2015,10:55,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,ms,,703,,36,,,,,,58,,,,,
Sprickmannstraße,35,di,6/2/2015,15:05,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,571,,36,,,,,,36,,,,,
Münzstraße,27 / Parkplatz,di,6/2/2015,15:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,28,,,,,
Bernsmeyerstiege,Parkhaus,di,6/2/2015,10:10,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,wes,,703,,49,,,,,,51,,,,,
Manfred-von-Richthofen-Straße,56,di,6/2/2015,9:50,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,coe,,702,,14,,,,,,72,,,,,
Ludgeriplatz,im Kreis,di,6/2/2015,20:03,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,601,,14,,,,1,,59,,,,,
Schorlemer Straße,Parkplatz WLV,di,6/2/2015,21:40,5,,m,,,,,2,,,,,,,2,,,,21,me,21,ms,,702,,36,,,,1,,46,,,,,
Grevener Straße,220,di,5/5/2015,22:41,4,X,,,,,,3,,,,,,,3,,,,21,waf,21,oha,,701,01,14,,,,2/3,1,21,,BAK = 1.42 °/oo,,,
Burgwall,25b,mi,6/3/2015,14:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,,F,,,,,
Hammer Straße,455 / Parkplatz,sa,6/6/2015,14:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Steinfurter Straße,51 / Parkplatz,sa,6/6/2015,12:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Düesbergweg,129,di,5/19/2015,13:45,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,st,,601,,14,,,,,,74,54,,,,
Schmeddingstraße,Höhe Zufahrt UKM,mo,5/11/2015,6:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,coe,,799,,49,,,,,,F,,,,,
Alter Steinweg,21,di,5/19/2015,17:20,5,,a,,,,,2,,,,,,,2,,,,21,waf,21,bor,,703,,36,,,,,,47,,,,,
Bremer Straße,44a / Parkhaus,sa,6/6/2015,19:03,5,X,,,,,,2,,,,,,,1,,,1,92,,21,lh,,703,,49,,,,1,,F,,,,,
Wolbecker Straße,133,do,5/28/2015,12:55,3,,,,,,1,3,1,1,n,,,,1,,,,71,,81,,,799,,22,,,,,,34,20,,,,
Kappenberger Damm,K4,mo,6/1/2015,17:31,3,,,,,,3,2,,,,,,,2,,,,21,coe,21,me,,302,,28,,,,,,18,32,,,,
Mariendorfer Straße,69,so,5/10/2015,16:35,3,,,,,,1,2,1,1,n,,,,,,,,71,,81,,,799,,11,,,69,,,29,15,,,,
Hoher Heckenweg,154,mi,6/3/2015,13:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Schmittingheide,ggü.5,mi,5/13/2015,17:05,5,X,,,,,,3,,,,,,,3,,,,21,im,21,ms,,601,,14,,,,,,47,,,,,
Gremmendorfer Weg,Pängelantonweg,mo,4/27/2015,14:50,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,775,,55,,,,,,75,,,,,
Georgskommende,35,di,4/28/2015,9:45,5,X,,,,,,1,,,,,,,1,,,,21,coe,,,,141,,49,,,,,,63,,,,,
Friedrich-Ebert-Straße,7,mi,6/3/2015,9:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,,F,,,,,
Osttor,46,fr,5/8/2015,18:15,5,X,,,,,,2,,1,P,,,,1,,,,21,,71p,,,703,,49,,,,,,F,,,,,
Borkenfeld,29,fr,5/22/2015,13:20,5,,z,,,,,1,,,,,,,,1,,,44,hr,,,,799,,14,,,,,,38,,,,,
Hansaring,Parkplatz Tankstelle,fr,5/22/2015,15:50,5,,z,,,,,2,,,,,,,1,1,,,40,ms,21,waf,,703,,36,,,,,,20,,,,,
Südstraße,25,fr,5/22/2015,11:30,5,,z,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,501,,14,,,,,,59,,,,,
Bernsmeyerstiege,Zufahrt KH,fr,5/22/2015,12:20,5,,z,,,,,2,,,,,,,2,,,,21,st,21,coe,,594,,14,,,,,,33,,,,,
Thierstraße,26,sa,5/23/2015,12:00,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,681,,14,,,,,,87,,,,,
Gutenbergstraße,13,sa,5/23/2015,20:25,5,,z,,,,,2,,,,,,,2,,,,21,tü,21,ms,,501,,14,,,,1,,73,,,,,
Hammer Straße,455 / Parkplatz,sa,5/23/2015,17:10,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,22,,,,,
Marktallee,82,mo,6/1/2015,18:15,5,,m,,,,,3,,,,,,,3,,,,21,waf,21,ms,,611,,14,,,,,,31,,,,,
Wolbecker Straße,???,di,6/2/2015,21:15,5,,o,,,,,1,,,,,,,1,,,,21,ms,,,,109,,49,,,,1,,41,,Stadt,,,
Düesbergweg,124 / Parkplatz,di,6/2/2015,10:45,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,ms,,703,,14,,,,,,78,,,,,
Coerheide,Haltestelle Coerde -B-,mi,6/3/2015,14:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,631,,26,,,,,,77,,,,,
Goebenstraße,10,mi,6/3/2015,18:22,5,,m,,,,,2,,,,,,,2,,,,21,os,21,has,,501,,14,,,,,,48,,,,,
Albert-Schweitzer-Straße,Einsteinstraße,fr,6/5/2015,9:20,5,,m,,,,,2,,,,,,,2,,,,21,pb,21,ms,,641,,26,,,,,,55,,,,,
Promenade,Höhe Zwinger,di,4/21/2015,14:55,3,,,,,,1,2,,2,j/n,,,,,,,,71,,71,,,321,,49,,,,,,19,23,,,,
Hansaring,Dortmunder Straße,di,6/2/2015,21:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Schillerstraße,prov. Kanalüberführung,sa,6/6/2015,18:00,2,,,,,1,,1,,1,n,,,,,,,,71,,,,,199,,49,,,,,,76,,,,,
Promenade,zw. Ludgeri- u. Aegidiistraße,so,6/7/2015,23:23,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,141,,49,,,,2/3,,23,,,,,
Mecklenbecker Straße,451,mo,6/1/2015,8:20,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Loddenheide,5 / Parkplatz,fr,5/29/2015,10:30,5,X,,,,,,2,,,,,,,2,,,,21,,21,os,,703,,49,,,,,,F,,,,,
Robert-Bosch-Straße,Industrieweg,mi,6/3/2015,19:50,5,,a,,,,,2,1,,,,,,1,,,,84,,21,ms,,321,,60,,,,,,22,,,,,
Rektoratsweg,121 / Parkplatz,do,6/4/2015,15:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,vie,,703,,49,,,,,,F,,,,,
Hohenzollernring,72 / Parkhaus,di,5/5/2015,15:30,5,X,,,,,,2,,,,,,,2,,,,21,,21,coe,,703,,14,,,,,,62,,,,,
Von-Esmarch-Straße,Michaelsweg,mi,5/6/2015,8:23,2,,,,,1,,2,,,,,,,1,,1,,33,st,21,ms,,621,,14,,,,,,54,40,,,,
Prins-Claus-Straße,15,fr,5/1/2015,19:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,d,,799,,49,,,,,,F,,,,,
Geiststraße,106 / parkplatz,mo,6/1/2015,9:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,un,,703,,49,,,,,,F,,,,,
Hessenweg,2,so,5/31/2015,16:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Boelckeweg,34,di,6/2/2015,8:05,5,X,,,,,,1,,,,,,,,1,,,51,,,,,141,,49,,,,,,F,,Stadt,,,
Mariendorfer Straße,Dyckburgstraße,fr,5/22/2015,12:10,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,301,,28,,,,,,21,,,,,
Meesenstiege,Westfalenstraße,so,5/24/2015,12:10,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,201,,14,,,,,,38,,,,,
Am Blaukreuzwäldchen,Albersloher Weg,so,5/24/2015,11:00,5,,z,,,,,1,,,,,,,,1,,,40,ms,,,,102,,14,,,,,,38,,Stadt,,,
Gittruper Straße,37,so,5/24/2015,18:00,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,waf,,711,,36,,,,,,51,,,,,
Rüschhausweg,Ahausweg,mo,5/25/2015,18:20,5,,a,,,,,2,,1,j,,,,1,,,,71,,21,nea,,211,,35,,,,,,45,,,,,
Steinfurter Straße,Yorkring,mo,5/25/2015,16:45,5,,a,,,,,2,,,,,,,2,,,,21,os,21,ms,,641,,26,,,,,,58,,,,,
Ludgeriplatz,Schorlemerstraße,mo,5/25/2015,17:25,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,bor,,641,,26,,,,,,52,,,,,
Rüschhausweg,Stadtlohnweg,di,5/26/2015,20:00,5,,z,,,,,2,,,,,,,1,1,,,33,waf,21,ms,,711,,36,,,,,,36,,,,,
Gemenweg,8,di,5/26/2015,19:00,5,,z,,,,,2,,,,,,,2,,,,21,bor,21,ms,,712,,44,,,,,,21,,,,,
Gartenstraße,72,di,5/26/2015,10:40,5,,z,,,,,2,,,,,,,2,,,,21,re,21,re,,501,,14,,,,,,49,,,,,
Robert-Bosch-Straße,21,di,5/26/2015,18:40,5,,z,,,,,2,,,,,,,2,,,,21,coe,21,ms,,644,,26,,,,,,37,,,,,
Stierlinstraße,Marientalstraße,di,5/26/2015,9:20,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,594,,14,,,,,,41,,,,,
Frauenstraße,ggü. 49,di,5/26/2015,11:18,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,37,,,,,,70,,,,,
Hammer Straße,10,di,5/26/2015,16:00,5,,a,,,,,2,,,,,,,1,,1,,21,ms,33,ms,,711,,36,,,,,,64,,,,,
Steinfurter Straße,18,do,5/28/2015,15:04,5,,z,,,,,2,,,,,,,2,,,,21,st,21,ms,,623,,14,,,,,,52,,,,,
Coburger Weg,7,fr,5/29/2015,9:40,5,,z,,,,,2,,,,,,,1,1,,,40,coe,21,ms,,594,,14,,,,,,19,,,,,
Feuerstiege,330,mo,6/1/2015,5:30,5,,,o,,,,1,,,,,,,1,,,,21,coe,,,,751,,0,,86,,1,,21,,,,,
Von-Vincke-Straße,30m südl. Salzstraße,di,6/2/2015,8:45,5,,o,,,,,2,,,,,,,2,,,,21,me,21,coe,,631,,26,,,,,,53,,,,,
Mecklenbecker Straße,235,di,6/2/2015,8:05,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,22,,,,,
Kappenberger Damm,Düesbergweg,mi,6/3/2015,9:00,5,,m,,,,,2,,,,,,,1,1,,,40,ms,21,st,,644,,26,,,,,,19,,,,,
Bergiusstraße,,mi,6/3/2015,10:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,86,,,,,
Bösenseller Straße,FR Tillbecker Straße,mi,6/3/2015,21:20,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,23,,,,,
Geringhoffstraße,44 / Parkplatz,mi,6/3/2015,12:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,76,,,,,
Alter Fischmarkt,8,mi,6/3/2015,10:20,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,35,,,,,
Dinklagestraße,8,mi,6/3/2015,11:15,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,re,,711,,36,,,,,,44,,,,,
Schifffahrter Damm,Alte Schifffahrt,mi,6/3/2015,7:00,5,,,m,,,,2,,,,,,,2,,,,21,el,21,coe,,231,,14,,,,,,24,,,,,
Weseler Straße,Geiststraße,mi,6/3/2015,13:30,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,coe,,631,,26,,,,,,55,,,,,
Aldruper Straße,Bahnüberführung,mi,6/3/2015,5:50,5,,,o,,,,1,,,,,,,1,,,,21,te,,,,751,,0,,86,,1,1,38,,,,,
Dorpatweg,,mi,6/3/2015,20:05,5,,o,,,,,2,,,,,,,1,,,1,59,ms,21,mtk,,711,,36,,,,,,24,,,,,
Heisenbergstraße,11,mi,6/3/2015,9:45,5,,m,,,,,2,,,,,,,2,,,,21,st,21,kle,,321,,37,,,,,,40,,,,,
Möselerhoek,200m h. Weseler Straße,mi,6/3/2015,1:00,5,,,o,,,,1,,,,,,,1,,,,21,coe,,,,751,,0,,86,,2,,22,,,,,
Friedrich-Ebert-Straße,Hammer Straße,mi,6/3/2015,14:50,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,623,,14,,,,,,46,,,,,
Heroldstraße,46,do,6/4/2015,14:55,5,,o,,,,,1,,,,,,,1,,,,21,ms,,,,141,,49,,,,,,39,,Stadt,,,
Alter Mühlenweg,Münsterstraße,do,6/4/2015,0:55,5,,m,,,,,1,,,,,,,1,,,,21,ms,,,,101,,49,,,,2,,30,,Stadt,,,
Osthofstraße,300m h. Niederort FR Senden,do,6/4/2015,23:10,5,,,o,,,,1,,,,,,,1,,,,21,coe,,,,751,,0,,86,,2,,32,,,,,
Nieland,36,do,6/4/2015,23:08,5,,m,,,,,2,,,,,,,1,1,,,21,ms,40,waf,,711,,36,,,,2,,18,,,,,
Kirmstraße,18,do,6/4/2015,18:15,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,86,,,,,
Heroldstraße,Bahnübergang,do,6/4/2015,19:31,5,,a,,,,,1,,,,,,,1,,,,21,ms,,,,799,,49,,,,,,49,,,,,
Werlandstraße,47,do,6/4/2015,13:30,5,,m,,,,,2,,1,j,,,,1,,,,71,,21,ms,,501,,14,,,,,,31,,,,,
B 51,"FR WAF, 150 m vor AS Wolbecker Str.",do,6/4/2015,15:25,5,,m,,,,,1,,,,,,,1,,,,21,waf,,,,141,,49,,,,,,58,,Stadt,,,
Bröderichweg,Grevener Straße,fr,6/5/2015,22:17,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,1,,34,,,,,
An der Alten Ziegelei,33 / Parkplatz,fr,6/5/2015,10:25,5,,m,,,,,2,,,,,,,,2,,,42,ms,40,ms,,703,,36,,,,,,56,,,,,
Catharina-Müller-Straße,2,fr,6/5/2015,15:13,5,,m,,,,,2,,,,,,,2,,,,21,bot,21,coe,,711,,36,,,,,,20,,,,,
Schifffahrter Damm,200m vor Tankstelle FR Greven,fr,6/5/2015,12:55,5,,,o,,,,2,,,,,,,2,,,,21,ms,21,st,,751,,0,,86,,,,72,,,,,
Albert-Schweitzer-Straße,Höhe UKM,fr,6/5/2015,10:15,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,29,,,,,
Soester Straße,25,fr,6/5/2015,20:05,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,vie,,711,,36,,,,1,,69,,,,,
Hafenweg,26,fr,6/5/2015,11:30,5,,m,,,,,2,,,,,,,,1,,1,44,da,59,do,,711,,36,,,,,,53,,,,,
Deermannstraße,6,fr,6/5/2015,22:37,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,2,,78,,,,,
Erphostraße,Kaiser-Wilhelm-Ring,fr,6/5/2015,10:45,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,so,,501,,14,,,,,,26,,,,,
Davertstraße,46,fr,6/5/2015,15:00,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,48,,,,,
Höltenweg,31,fr,6/5/2015,8:45,5,,m,,,,,2,,,,,,,2,,,,25,ms,21,ms,,501,,49,48,,,,,32,,,,,
Marktallee,49,fr,6/5/2015,11:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,69,,,,,
Hölkenbusch,115,sa,6/6/2015,5:55,5,,,o,,,,1,,,,,,,1,,,,21,st,,,,751,,0,,86,,1,1,53,,,,,
Horstmarer Landweg,Einfahrt Schwimmbad,sa,6/6/2015,12:25,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,37,,,,,41,,,,,
Holtmannsweg,Höhe Bahnübergang,sa,6/6/2015,18:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,38,,,,,
Paulstraße,4,sa,6/6/2015,10:35,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,711,,36,,,,,,33,,,,,
Hansaring,60,sa,6/6/2015,20:05,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,302,,37,,,,,,37,,,,,
Friedrich-Ebert-Straße,Frie-Vendt-Platz,sa,6/6/2015,22:00,5,,o,,,,,2,,1,P,,,,,,1,,31,hm,71p,,,711,,36,,,,1,,43,,,,,
Am Kämpken,21,sa,6/6/2015,14:10,5,,m,,,,,2,,,,,,,2,,,,21,da,21,ms,,711,,36,,,,,,50,,,,,
Loddenheide,5 / Parkplatz,sa,6/6/2015,11:40,5,,m,,,,,2,,,,,,,2,,,,21,bor,21,ms,,703,,36,,,,,,56,,,,,
Coerheide,,sa,6/6/2015,23:15,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,44,,,,,
Molkestraße,18,sa,6/6/2015,17:15,5,,m,,,,,1,,,,,,,1,,,,21,nrw,,,,711,,36,,,,,,49,,Stadt,,,
Albersloher Weg,Bernhard-Ernst-Straße,so,6/7/2015,17:00,5,,m,,,,,2,,,,,,,2,,,,21,be,21,ms,,631,,26,,,,,,29,,,,,
Südstraße,Zumbroockstraße,so,6/7/2015,14:10,5,,m,,,,,2,,,,,,,2,,,,21,bs,21,ms,,594,,14,,,,,,38,,,,,
Brunnenstraße,Weseler Straße,mo,6/8/2015,10:02,5,,m,,,,,2,,,,,,,2,,,,21,mg,21,waf,,501,,14,,,,,,44,,,,,
Hammer Straße,ggü. 132,mo,6/8/2015,14:10,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,601,,14,,,,,,21,,,,,
Kanalstraße,55,mo,6/8/2015,13:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,32,,,,,
Idenbrockplatz,Parkplatz Aldi,mo,6/8/2015,8:35,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,37,,,,,,61,,,,,
Salzmannstraße,,mo,6/8/2015,10:46,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ah,,501,,14,,,,,,63,,,,,
Malmedyweg,16,mo,6/8/2015,15:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,os,,711,,36,,,,,,80,,,,,
Kinderhauser Straße,135,mo,6/8/2015,8:09,5,,m,,,,,3,,,,,,,2,1,,,44,el,21,ms,,501,,14,,,,,,35,,,,,
Düesbergweg,143,sa,5/16/2015,17:50,2,,,,,1,,2,,1,n,,,,1,,,,21,ms,73,,,344,,28,,,,,1,84,66,,,,
Orleans-Ring,Einsteinstraße,mo,5/11/2015,8:15,2,,,,,1,1,2,,2,n/n,,,,,,,,71,,71,,,651,,26,35,,,,,21,57,,,,
Roxeler Straße,416 / Parkplatz ,mo,5/18/2015,12:10,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Domplatz,,mo,5/18/2015,11:15,5,X,,,,,,2,,,,,,,2,,,,21,,21,st,,703,,49,,,,,,F,,,,,
Loddenheide,5 / Parkplatz,fr,5/29/2015,13:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Hafenweg,ggü. 22,sa,5/16/2015,17:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ebe,,799,,49,,,,,,F,,,,,
Am Stadtgraben,Mühlenstraße,mi,4/29/2015,9:05,2,,,,,1,,2,,2,n/n,,,,,,,,71,,71,,,601,,49,,,,,,26,35,,,,
Allensteiner Straße,102,mi,6/3/2015,16:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Hiltruper Straße,23 / Parkplatz,mi,6/3/2015,17:00,5,X,,,,,,2,,,,,,,2,,,,21,,21,ms,,703,,49,,,,,,F,,,,,
Alt Angelmodde,2d,fr,6/5/2015,16:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,söm,,799,,49,,,,,,F,,,,,
Albersloher Weg,580,mi,6/3/2015,3:35,5,X,,,,,,1,,,,,,,1,,,,21,,,,,753,,49,,,,2,,F,,,,,
Weseler Straße,263,do,5/28/2015,22:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Goldstraße,Enkingweg,di,6/9/2015,7:10,5,X,,,,,,2,,,,,,,1,1,,,51,st,21,ms,,701,,14,,,,,,57,,,,,
Gustav-Stresemann-Weg,62,mi,6/3/2015,7:00,5,X,,,,,,2,,,,,,,2,,,,21,,21,st,,501,,49,,,,,,F,,,,,
Himmelreichallee,Himmelreichallee,di,6/9/2015,8:40,3,,,,,,1,2,,1,n,,,,1,,,,21,st,71,,,211,,35,,,,,,50,48,,,,
