vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Dingbängerweg,38,Mi,11/18/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,,,,
Weseler Straße,401,Mi,11/18/2009,13:15,5,,,,,1,,,,,,1,,,,21,,,141,,13,,,0,0,,,,1
Münsterstraße,25,Mi,11/18/2009,12:50,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,1,,,,
Von-Holte-Straße,52 n,Mi,11/18/2009,11:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Am Schütthook,Albersloher Weg,Mi,11/18/2009,8:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,1,
Von-Kluck-Straße,k.h. Moltkestraße,Mi,11/18/2009,23:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,1,,,,
Friedrichstraße,4,Mi,11/18/2009,14:05,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,,,,
Hammer Straße,Geiststraße,Mi,11/18/2009,22:05,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,1/3/2016,0,,,2,
Hansaring,27,Mi,11/18/2009,19:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,1/3/2016,1,,,,
Hafenstraße,45,Mi,11/18/2009,13:10,5,,,,,2,,,,,,1,,,1,93,21,,799,,49,,,0,1,,,,
Brüderstraße,19,Mi,11/18/2009,9:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Warendorfer Straße,117,Mi,11/18/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,302,,37,,,0,0,,,1,
Warendorfer Straße,21,Mi,11/18/2009,14:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Kirchstraße,ggü. 40,Mi,11/18/2009,9:10,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Warendorfer Straße,88,Mi,11/18/2009,20:27,3,,,,1,2,,1,,,,1,,,,21,71,,342,,49,,74,2/3/2016,1/5/2016,,,,
Weseler Straße,Dülmener Straße,Mi,11/18/2009,11:50,3,,,,1,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,,1
Weseler Straße,Mersmannstiege,Mi,11/18/2009,16:10,3,,,,1,2,,,,,,2,,,,21,21,,611,,14,,,1,1,,,,
Westfalenstraße,124,Mi,11/18/2009,6:20,5,,,,,2,,,,,,2,,,,21,21,,799,,54,,,2/3/2016,0,,,,
Moltkestraße,Ludgeriplatz,Mi,11/18/2009,14:55,3,,,,1,2,,1,,,,1,,,,21,71,,252,,49,,,0,1,,,1,1
York-Ring,Grevener Straße,Mi,11/18/2009,17:15,5,,,,,3,1,,,,,2,,,,81,21,,451,,60,,,2/3/2016,1,,,1,1
Friedrich-Wilhelm-Weber-Straße,Parkplatz LWL,Mi,11/18/2009,6:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Goldstraße,k.v.Hörsterparkplatz,Mi,11/18/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Ottostraße,,Mi,11/18/2009,11:15,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Bahlmannstraße,14,Di,11/17/2009,8:30,5,X,,,,1,,,,,,1,,,,21,,,711,,36,,,0,0,,,,
Keltenweg,8,Di,11/17/2009,18:10,5,X,,,,2,,,,,,2,,,,21,21,,715,,36,,,2/3/2016,1,,,,
Wolbecker Straße,vor Bahnunterführung Rtg. Wolbeck,Di,11/17/2009,12:25,3,,,,1,2,1,1,,,,,,,,71,81,,799,,42,,,0,0,,1,1,
Dingbängerweg,Am Rohrbusch,Di,11/17/2009,6:30,2,,,1,,2,,,1,1,,,,,,2,15,,321,,28,,,2/3/2016,1,,,,
An den Loddenbüschen,93,Di,11/17/2009,15:15,3,,,,2,2,,,,,,2,,,,21,21,,302,,28,,,0,1,,,1,
Friesenring,Kinderhauser Straße,Di,11/17/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,0,0,,,,
Idenbrockplatz,19 / Tiefgarage,Di,11/17/2009,20:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,
Am Lohausbach,,Di,11/17/2009,19:35,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,0,,,,
Am Stadtgraben,9,Di,11/17/2009,10:10,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
An der Meerwiese,31a,Di,11/17/2009,15:00,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,,,,
Ludgeristraße,Moltkestraße,Di,11/17/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,2/3/2016,0,,,,
Albersloher Weg,471,Di,11/17/2009,10:55,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Am Steintor,Marktplatz,Di,11/17/2009,15:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Westfalenstraße,Einfahrt Herz-Jesu-KH,Di,11/17/2009,18:15,5,,,,,2,,,,,,1,,,1,59,21,,711,,36,,,2,0,,,1,1
Albersloher Weg,Hiltruper Straße,Di,11/17/2009,18:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,0,,,,
Lise-Meitner-Straße,11,Di,11/17/2009,8:54,5,,,,,2,,,,,,1,,,1,21,59,,711,,36,,,0,0,,,1,
Weseler Straße,225,Di,11/17/2009,15:40,5,,,,,2,,,,,,1,,,1,59,21,,799,,14,,,0,0,,,1,
Hammer Straße,Umgehungsstraße,Di,11/17/2009,18:12,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Von-Esmarch-Straße,11,Di,11/17/2009,17:30,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,2,0,,,,
Schreiberstraße,6,Di,11/17/2009,12:05,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,,,,
York-Ring,23,Di,11/17/2009,11:45,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,0,,,,
Bahnhofstraße,11,Di,11/17/2009,11:55,5,,,,,2,,,,,,1,1,,,21,41,,601,,14,,,0,0,,,,
Wevelinghofergasse,23,Di,11/17/2009,15:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,1
Hammer Straße,22a,Di,11/17/2009,10:25,5,,,,,2,,,,,,,2,,,41,41,,501,,14,,,0,0,,,1,
Corrensstraße,Apffelstaedtstraße,Di,11/17/2009,14:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Kolde-Ring,Mecklenbecker Straße,Di,11/17/2009,7:10,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,1,0,,,,
Kärntner Straße,Schifffahrter Damm,Di,11/17/2009,14:15,5,,,,,1,,,,,,,1,,,51,,,799,,14,,,0,0,,,,
Robert-Bosch-Straße,14,Di,11/17/2009,9:50,5,,,,,2,,,,,,1,1,,,45,21,,711,,36,,,0,0,,,,
Münsterstraße,Grenkuhlenweg,Di,11/17/2009,8:50,5,,,,,2,,,,,,1,,1,,21,33,,601,,14,,,0,0,,,1,
Friedrich-Ebert-Straße,Hammer Straße,Di,11/17/2009,17:05,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,0,,,1,
Hülsheide,2,Di,11/17/2009,18:05,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,1/3/2016,1,,,,
Sprakeler Straße,Parkplatz Edeka,Mo,11/16/2009,8:15,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,,,,1
Katthagen,,Mo,11/16/2009,15:55,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,1,0,,,,
Roggenmarkt,7,Mo,11/16/2009,13:30,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,,,,
Wolbecker Straße,Höhe Umgehungsstraße einw,Mo,11/16/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Hansaring,66 / Parkplatz Rewe,Mo,11/16/2009,20:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,0,,,,
Albersloher Weg,14,Mo,11/16/2009,17:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,,,1,
Hansaring,Dortmunder Straße,Mo,11/16/2009,18:45,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Weseler Straße,366,Mo,11/16/2009,8:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Düesbergweg,31,Mo,11/16/2009,16:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Meßkamp,Salzmannstraße,Mo,11/16/2009,11:55,5,,,,,2,,,,,,2,,,,21,21,,682,,11,,,0,1,,,,
Steinfurter Straße,Wilhelmstraße,Mo,11/16/2009,8:45,5,,,,,2,,,,,,2,,,,21,21,,321,,37,,,0,0,,,,
Piusallee,12,Mo,11/16/2009,10:20,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,0,1,,,,
Hammer Straße,Düesbergweg,Mo,11/16/2009,7:40,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Kaiser-Wilhelm-Ring,ggü. 4,Mo,11/16/2009,14:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Grüner Grund,Grüner Hang,Mo,11/16/2009,15:55,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,,,,
Ludgeriplatz,im Kreis,Mo,11/16/2009,14:00,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,,
Kaiser-Wilhelm-Ring,7,Mo,11/16/2009,17:25,5,,,,,2,,,,,,1,1,,,45,21,,501,,14,,,2,1,,,,
Friedensstraße,24,Mo,11/16/2009,12:55,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Grevener Straße,164,Mo,11/16/2009,14:23,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Brunnenstraße,8,Mo,11/16/2009,10:00,5,,,,,2,,,,,,2,,,,21,21,,712,,14,,,0,1,,,,
Berliner Platz,Taxistand vor HBF,Mo,11/16/2009,14:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Borkstraße,2 / parkplatz Voßwinkel,Mo,11/16/2009,10:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,,,1,
Westfalenstraße,144,Mo,11/16/2009,13:00,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,1,,,,
Grevener Straße,An der Germania Brauerei,Mo,11/16/2009,18:40,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,2/3/2016,1,,,,
Hafenstraße,64,Mo,11/16/2009,17:58,3,,,,1,2,,1,,,,1,,,,21,71,,224,,35,,,2/3/2016,0,,,2,
Hohenzollernring,Oststraße,Mo,11/16/2009,18:10,5,,,,,2,,,,,,2,,,,21,21,,322,,28,,,2/3/2016,1,,,,
Steinfurter Straße,37,Mo,11/16/2009,7:30,3,,,,1,2,1,1,,,,,,,,81,71,,421,,64,,,1/3/2016,0,,,,
Nottulner Landweg,66,Mo,11/16/2009,17:53,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Urbanstraße,Höhe Achtermannstraße,Mo,11/16/2009,13:55,4,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,1
Osthofstraße,Steinkuhle,Mo,11/16/2009,10:05,3,,,,1,2,,1,,,,1,,,,21,71,,341,,28,,,0,1,,,,1
Grevener Straße,62,Mo,11/16/2009,12:15,5,,,,,2,,,,1,,1,,,,21,1,,703,,36,,,0,1,,,,1
Hoher Heckenweg,Gartenstraße,Mo,11/16/2009,17:15,4,,,,,2,,,,,,2,,,,21,21,,251,,26,,,1,0,,,,1
Pater-Kolbe-Straße,18,Mo,11/16/2009,12:05,5,X,,,,2,,,,,,1,,1,,31,21,,715,,49,,,0,1,,,,1
Albersloher Weg,Homannstraße,Mo,11/16/2009,16:41,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,2/3/2016,1,,,,1
Theodor-Heuss-Straße,34,Mo,11/16/2009,18:20,5,,,,,2,,,,,,2,,,,21,21,,681,,24,,,2/3/2016,1,,,,
Horstmarer Landweg,100,Mo,11/16/2009,16:45,5,X,,,,2,,,,,,2,,,,21,21,,681,,49,,,1/3/2016,1,,,,
Bohlweg,66 / Parkplatz Aldi,Mo,11/16/2009,17:25,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2/3/2016,1,,,,
Weseler Straße,577 / Parkplatz Poco,Mo,11/16/2009,14:00,5,X,,,,1,,,,,,,,,1,92,,,703,,49,,,2/3/2016,1,,,,
Weseler Straße,535,Mo,11/16/2009,18:47,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,2/3/2016,1,,,,
Am Waterbrei,k.v. Am Wall,Mo,11/16/2009,18:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,1,,,,
Laerer Landweg,Wolbecker Straße,Mo,11/16/2009,16:25,5,,,,,2,,,,,,2,,,,21,21,,620,,14,,,0,0,,,,
Weseler Straße,300,Mo,11/16/2009,16:05,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Warendorfer Straße,Gereonstraße,Mo,11/16/2009,12:25,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Kinderhauser Straße,97,Mo,11/16/2009,10:25,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Münsterstraße,24 b / Parkplatz,Mo,11/16/2009,20:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2,0,,,,
Am Burloh,4,So,11/15/2009,15:20,4,,,,,2,,,,1,,1,,,,21,1,,721,,36,,,0,1,,,1,
Kaiser-Wilhelm-Ring,15,So,11/15/2009,17:00,3,,,,1,2,1,1,,,,,,,,71,81,,673,,42,10,11,2/3/2016,1,,,,1
Hammer Straße,234,So,11/15/2009,15:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,2,,,,
Hindenburgplatz,68,So,11/15/2009,17:15,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,2,2,,,,
Westhoffstraße,Am Burloh,So,11/15/2009,0.9305555556,5,,,,,3,,1,,,,2,,,,21,21,,611,,14,,,0,1,,,1,
Nottebrock,134,So,11/15/2009,5:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,1,
Bremer Straße,Hafenstraße,So,11/15/2009,17:45,3,,,,2,3,,,,,,3,,,,21,21,,623,,14,,,2/3/2016,1,,,2,
Junkerstraße,,So,11/15/2009,10:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Verspoel,4,So,11/15/2009,8:00,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,
Zur Gräfte,5,So,11/15/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Moltkestraße,Marks-Haindorf-Stiege,Sa,11/14/2009,15:20,5,,,,,4,,,,,,4,,,,21,21,,601,,14,,,0,1,,,,1
Scharnhorststraße,87,Sa,11/14/2009,16:03,3,,,,1,2,,1,,,,1,,,,21,71,,581,,69,,,0,0,,,1,
Kardinal-von-Galen-Ring,Hüfferstraße,Sa,11/14/2009,14:00,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,1,,,,
Hammer Straße,315,Sa,11/14/2009,14:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Hammer Straße,62,Sa,11/14/2009,12:30,5,,,,,2,,,,,,1,,,1,92,21,,799,,49,83,,0,1,,,,
Burchardtstraße,Kirchstraße,Sa,11/14/2009,13:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Geringhoffstraße,Parplatz Hit,Sa,11/14/2009,14:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Hammer Straße,Höhe Mr Wash,Sa,11/14/2009,14:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,1,
Ludgeriplatz,im Kreis,Sa,11/14/2009,17:26,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,2,0,,,1,
Stubengasse,23,Sa,11/14/2009,13:55,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,1,,,1,
Waldeyerstraße,Parkplatz,Sa,11/14/2009,18:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,1,,,,
Schifffahrter Damm,Brücke Fuestruper Straße,Sa,11/14/2009,20:25,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,1,
Rumphorstweg,39,Sa,11/14/2009,18:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,1,,,,
Albert-Schweitzer-Straße,33,Sa,11/14/2009,19:20,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,2/3/2016,0,,,2,
Dingbängerweg,46,Sa,11/14/2009,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,0,,,,
Hammer Straße,Burgstraße,Sa,11/14/2009,16:30,5,X,,,,2,,1,,,,1,,,,71,21,,621,,14,,,1,0,,,,
Alter Steinweg,vor der Lambertikirche,Sa,11/14/2009,1:10,3,,,,1,1,,1,,,,,,,,71,,,141,1,10,49,,2/3/2016,0,,,1,
Kristiansandstraße,15,Sa,11/14/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Hermannstraße,,Sa,11/14/2009,9:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Steinfurter Straße,Wilhelmstraße,Fr,11/13/2009,18:45,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,2/3/2016,0,,,,
Wichernstraße,44,Fr,11/13/2009,15:10,3,,,,1,2,,,,,,2,,,,21,21,,303,,37,,,0,1,,,,
Piusallee,30,Fr,11/13/2009,11:15,5,,,,,2,,,,,,2,,,,21,21,,571,,36,,,0,1,,,1,
Siemensstraße,zw. MediaMarkt u. B 51,Fr,11/13/2009,15:43,5,,,,,2,,,,,,1,1,,,51,21,,731,,48,,,0,0,,,,
Feuerstiege,201,Fr,11/13/2009,8:50,5,,,,,2,,,,,,1,1,,,51,21,,711,,36,,,0,1,,,,
Sternstraße,16,Fr,11/13/2009,8:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,1,1,,,,
Geiststraße,Hochstraße,Fr,11/13/2009,8:50,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,1,,,,1
Hammer Straße,Düesbergweg,Fr,11/13/2009,17:35,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,2/3/2016,0,,,,
Burgstraße,Geiststraße,Fr,11/13/2009,16:15,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Friedrich-Ebert-Straße,Höhe Sixt,Fr,11/13/2009,8:15,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,1,0,,,,
Andreas-Hofer-Straße,Klara-Stift,Fr,11/13/2009,14:30,5,,,,,2,,,,,,2,,,,21,21,,681,,11,14,,0,0,,,,
Steinfurter Straße,134,Fr,11/13/2009,14:40,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,0,0,,,1,
Steinfurter Straße,B 54,Fr,11/13/2009,19:45,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2,0,,,,
Albersloher Weg,593,Fr,11/13/2009,20:05,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,2,0,,,,
Ludgeriplatz,Schorlemerstraße,Fr,11/13/2009,18:10,5,,,,,2,,1,,,,1,,,,21,71,,303,,28,,,1,0,,,,
Maximilianstraße,29,Fr,11/13/2009,12:05,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,0,1,,,,1
Hammer Straße,Parkplatz Lidl,Fr,11/13/2009,15:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
York-Ring,Gasselstiege,Fr,11/13/2009,20:10,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Am Stadtgraben,Adenauerallee,Fr,11/13/2009,13:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,1,
Bremer Platz,Parkplatz HBF-Ostausgang,Fr,11/13/2009,14:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Fürstenbergstraße,14,Fr,11/13/2009,13:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Umgehungsstraße,Weseler Straße,Fr,11/13/2009,18:00,5,,,,,2,,,,,,1,1,,,21,41,,651,,14,,,2,0,,,,1
Albersloher Weg,419,Fr,11/13/2009,9:30,5,,,,,2,,,,,,1,1,,,21,45,,630,,26,,,0,1,,,,1
Kerkheideweg,39,Fr,11/13/2009,13:55,3,,,,1,2,,,,1,,1,,,,1,21,,141,,49,74,,0,1/5/2016,,,1,
Loddenheide,5 /Parkplatz Ratio,Fr,11/13/2009,6:20,5,X,,,,2,,,,,,2,,,,21,21,,703,,45,,,2/3/2016,0,,,,
Moltkestraße,,Fr,11/13/2009,19:10,3,,,,2,3,,,,,,3,,,,21,21,,611,,14,,,2/3/2016,0,,,1,
Siemensstraße,Schuckertstraße,Fr,11/13/2009,21:19,4,,,,,2,,,,,,2,,,,21,21,,721,,49,,,2/3/2016,0,,,1,
Hammer Straße,44,Fr,11/13/2009,6:23,3,,,,1,2,,,,1,,1,,,,21,1,,721,,36,,,2/3/2016,1,,,,
Rüschhausweg,k.h.Hülshoffstraße ausw.,Fr,11/13/2009,13:00,5,X,,,,1,,,,,,,1,,,41,,,141,,49,,,0,1,,,,
Corrensstraße,24 / Parkplatz,Fr,11/13/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Inselbogen,Grüner Grund,Fr,11/13/2009,20:58,3,,,,1,2,,,,,,2,,,,21,21,2,303,,28,,,2/3/2016,0,,,,
Rüschhausweg,400m vor AS Nienberge FR MS,Fr,11/13/2009,13:15,5,X,,,,2,,,,,,,2,,,51,41,,681,,11,,,0,0,,,,
Westhoffstraße,110 / Parkplatz Rewe,Do,11/12/2009,8:30,5,,,,,2,,,,,,1,1,,,21,41,,703,,14,,,0,0,,,,
Rüschhausweg,k.v.Bereichsgrenze,Do,11/12/2009,18:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,,
Westhoffstraße,Erlenkamp,Do,11/12/2009,19:50,5,,,,,2,,2,,,,,,,,71,71,,681,,11,14,,2,0,,,,1
Steinfurter Straße,134,Do,11/12/2009,10:25,5,,,,,1,,,,,,,1,,,52,,,799,,14,,,0,1,,,,
Friedrichstraße,5,Do,11/12/2009,10:30,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,1,
Grevener Straße,69 /Parkplatz Saturn,Do,11/12/2009,19:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,,,,
Weseler Straße,539,Do,11/12/2009,18:45,5,,,,,1,,,,,,1,,,,21,,,141,,13,,,2,1,,,,
Hafenstraße,Bremer Straße,Do,11/12/2009,13:00,5,,,,,2,,,,,,1,,1,,33,21,,551,,37,,,0,0,,,,
Hörster Straße,Parkplatz Bült,Do,11/12/2009,17:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,1,0,,,,
Sternstraße,64,Do,11/12/2009,10:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,1
Ludgeristraße,Ludgeriplatz,Do,11/12/2009,20:05,5,,,,,2,,,,,,1,,1,,31,21,,252,,14,,,2/3/2016,1,,,,1
Weseler Straße,105,Do,11/12/2009,8:45,5,,,,,2,,1,,,,1,,,,21,71,,321,,31,,,0,0,,,,1
Merkureck,Westfalenstraße,Do,11/12/2009,8:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Hansestraße,5,Do,11/12/2009,17:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,,,1,
Schuckertstraße,21,Do,11/12/2009,21:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,,,,
Grevener Straße,Janningsweg,Do,11/12/2009,10:30,3,,,,1,2,,1,,,,,1,,,71,41,,141,,13,10,73,0,1,,,,
Waldeyerstraße,Jungeblodtplatz,Do,11/12/2009,9:55,3,,,,1,2,,1,,,,1,,,,21,71,,223,,35,,,0,1,,,,1
Gartenstraße,123,Do,11/12/2009,14:20,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Hülshoffstraße,Auffahrt B54,Do,11/12/2009,15:23,3,,,,2,2,,,,,,1,1,,,41,21,,211,,35,,,0,1,,,2,
Klosterstraße,13,Do,11/12/2009,9:15,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Koburger Weg,Rigaweg,Do,11/12/2009,16:00,5,X,,,,1,,,,,,,1,,,51,,,799,,49,,,0,1,,,,
Ludgeriplatz,Moltkestraße,Do,11/12/2009,16:30,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,0,1,,,,
Warendorfer Straße,12a,Do,11/12/2009,15:30,5,X,,,,1,,,,,,,1,,,51,,,799,,49,,,0,1,,,,
Lortzingstraße,Tiefgarage,Do,11/12/2009,15:00,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,0,1,,,,
Sentmaringer Weg,Geiststraße,Do,11/12/2009,13:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Warendorfer Straße,113,Do,11/12/2009,9:55,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,1,,,,1
York-Ring,12,Do,11/12/2009,10:15,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,1,,,,
Engelenschanze,143 / Parkplatz,Do,11/12/2009,13:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,1
Burgstraße,Geiststraße,Do,11/12/2009,12:20,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,,,1,
Gertrudenstraße,30,Do,11/12/2009,14:45,5,,,,,2,,,,,,1,,,1,59,21,,501,,14,,,0,1,,,,
Steinfurter Straße,Höhe Grevener Straße,Do,11/12/2009,10:20,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,1,,,1,
Am Rohrbusch,49,Do,11/12/2009,11:25,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,1,,,1,
Pötterhoek,37,Do,11/12/2009,16:30,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,2,1,,,1,
York-Ring,Steinfurter Straße,Do,11/12/2009,12:33,5,,,,,2,,,,,,1,1,,,21,41,,623,,14,,,0,1,,,,
Idenbrockplatz,Parkplatz,Do,11/12/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,,,,
Ludgeriplatz,im Kreis,Do,11/12/2009,9:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Hammer Straße,Metzer Straße,Do,11/12/2009,15:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,1,
Fürstenbergstraße,Höhe LWL,Do,11/12/2009,14:50,4,,,,,2,,,,,,2,,,,21,21,,722,,36,,,0,0,,,,1
